Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1<R>,2017|T2<R>,2017|T3<R>,2017|T4<R>,2017|6 Meses<R>,2017|9 Meses<R>,2017|Anual<R>,2018|T1<R>,2018|T2<R>,2018|T3<R>,2018|T4<R>,2018|6 Meses<R>,2018|9 Meses<R>,2018|Anual<R>,2019|T1<R>,2019|T2<R>,2019|T3<P>,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3115---Elaboración de productos lácteos,30676.422,31329.084,31745.883,33829.331,31002.753,31250.463,31895.18,32674.496,34897.305,33135.162,33482.913,33785.901,33568.988,33547.469,32110.325,32991.54,30388.517,31848.434,32550.933,31830.127,31834.704,31662.823,31483.359,30583.568,33521.698,31573.091,31243.25,31812.862,31759.197,34168.974,33724.418,36730.932,32964.086,33217.53,34095.88,33550.183,36100.971,36372.504,40948.114,34825.577,35341.219,36742.943,36262.451,38176.251,40485.864,43390.97,37219.351,38308.189,39578.884,43771.008,43922.748,44285.27,44186.062,43846.878,43993.009,44041.272,43682.397,45220.687,45101.276,47116.076,44451.542,44668.12,45280.109,44205.481,47408.946,47093.975,48042.322,45807.214,46236.134,46687.681,46580.36,48293.304,48020.349,49354.835,47436.832,47631.338,48062.212,50066.067,52374.368,53034.813,52355.696,51220.218,51825.083,51957.736,51841.182,54040.339,53263.756,52949.435,52940.761,53048.426,53023.678,53488.304,54996.791,55655.052,58265.705,54242.548,54713.382,55601.463,57212.288,59452.189,58261.909,59133.915,58332.239,58308.795,58515.075,57696.384,58770.002,57939.444,57440.235,58233.193,58135.277,57961.516,56929.921,59157.468,58696.034,60283.553,58043.695,58261.141,58766.744,59112.15,59236.967,61238.552,60422.178,59174.559,59862.556,60002.462,59290.32,60733.505,62260.582,63322.245,60011.913,60761.469,61401.663,61826.009,61216.612,63154.923,63665.2,61521.311,62065.848,62465.686,63914.935,64212.71,64719.793,64092.658,64063.823,64282.479,64235.024,61963.238,62420.154,62778.252,61476.297,62191.696,62387.215,62159.485,62372.731,61982.972,63122.339,62286.467,62177.852,62492.681,62441.127,63379.999,64518.144,64953.632,64791.789,63949.072,64283.925,64410.891,65909.824,65943.45,65008.664,64761.21,65926.637,65620.646,65405.787,65602.277,67431.147,66990.739,65653.353,66516.712,66674.721,66419.379,65080.171,67633.822,69740.754,,66356.997,67484.916,
"Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3116---Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles",76897.125,81564.415,80792.539,84127.869,79230.77,79751.36,80845.487,78733.31,79870.56,87329.003,90217.903,79301.935,81977.624,84037.694,88467.262,88341.73,85441.669,88853.772,88404.496,87416.887,87776.108,85849.636,84940.156,92292.142,93923.35,85394.896,87693.978,89251.321,81839.346,85437.474,90001.556,94597.74,83638.41,85759.459,87969.029,85767.059,88344.248,92902.719,99081.67,87055.654,89004.675,91523.924,88992.02,89863.281,94165.565,100858.494,89427.651,91006.955,93469.84,93517.961,93185.353,96508.586,104059.985,93351.657,94403.967,96817.971,95387.285,96624.101,100018.819,106477.407,96005.693,97343.402,99626.903,97807.353,100583.27,104140.129,109299.14,99195.312,100843.584,102957.473,103177.975,105125.096,108644.258,115131.895,104151.536,105649.11,108019.806,106341.189,106601.137,111508.282,115250.731,106471.163,108150.203,109925.335,106634.254,111492.37,114709.59,120189.194,109063.312,110945.405,113256.352,112034.345,112458.285,114517.042,119057.068,112246.315,113003.224,114516.685,117214.167,115035.119,115920.392,122664.851,116124.643,116056.559,117708.632,115142.84,119502.367,119416.394,124037.622,117322.604,118020.534,119524.806,118012.274,117951.205,124368.995,131812.965,117981.74,120110.825,123036.36,124162.877,120957.871,122778.07,127079.83,122560.374,122632.939,123744.662,123898.866,123332.398,129558.757,134397.188,123615.632,125596.674,127796.802,128540.967,132321.492,129601.735,137332.89,130431.23,130154.731,131949.271,122863.76,123765.58,132766.183,142544.734,123314.67,126465.174,130485.064,132337.638,135083.135,135992.149,141805.678,133710.387,134470.974,136304.65,136783.177,139377.317,138913.635,146905,138080.247,138358.043,140494.782,134259.038,143682.489,146622.64,155377.644,138970.764,141521.389,144985.453,144886.004,146180.268,155126.531,159895.181,145533.136,148730.934,151521.996,145202.373,155574.378,162396.319,164838.538,150388.376,154391.023,157002.902,157171.729,161957.756,167908.59,,159564.743,162346.025,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3117---Preparación y envasado de pescados y mariscos,3056.004,2722.715,3028.773,3529.204,2889.36,2935.831,3084.174,2952.664,2861.53,2778.185,3518.794,2907.097,2864.126,3027.793,2949.558,2473.241,3051.491,3470.238,2711.4,2824.763,2986.132,3578.963,2880.002,3060.788,3077.251,3229.483,3173.251,3149.251,3208.245,3601.403,2984.032,3500.928,3404.824,3264.56,3323.652,2735.739,2399.378,2472.68,3138.383,2567.559,2535.932,2686.545,2791.432,2435.279,3005.839,3189.865,2613.356,2744.183,2855.604,2835.43,2643.996,2676.484,3298.954,2739.713,2718.637,2863.716,2949.771,2739.997,2798.274,3128.77,2844.884,2829.347,2904.203,2889.94,3055.303,2697.341,3246.14,2972.622,2880.861,2972.181,2828.279,2869,2907.743,3321.483,2848.64,2868.341,2981.626,3021.539,2899.297,2799.209,3587.171,2960.418,2906.682,3076.804,3396.52,3243.882,2742.863,2942.395,3320.201,3127.755,3081.415,2769.811,2846.072,2844.169,3207.352,2807.942,2820.017,2916.851,2650.954,2786.659,2773.571,3111.485,2718.807,2737.061,2830.667,2713.87,2902.757,3005.619,3236.013,2808.314,2874.082,2964.565,2889.638,3215.821,3027.362,2909.187,3052.73,3044.274,3010.502,2485.065,2733.667,2724.547,2911.084,2609.366,2647.76,2713.591,2862.087,3077.453,3175.758,2969.449,2969.77,3038.433,3021.187,3216.672,3351.253,2786.147,3058.656,3283.963,3118.024,3103.182,3414.429,3198.055,2833.049,3118.635,3306.242,3148.511,3141.042,3268.36,2956.019,2958.642,3147.475,3112.19,3061.007,3082.624,3190.795,2794.208,3041.368,3055.605,2992.502,3008.79,3020.494,2732.796,2728.872,3021.704,2893.78,2730.834,2827.791,2844.288,2922.236,2946.507,3073.886,3070.867,2934.372,2980.876,3003.374,3144.243,2987.827,2945.341,2858.785,3066.035,3025.804,2984.049,2922.589,3050.669,2865.84,,2986.629,2946.366,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3118---Elaboración de productos de panadería y tortillas,130927.011,127306.294,130684.643,138956.809,129116.653,129639.316,131968.689,129767.316,130922.442,134698.317,143777.056,130344.879,131796.025,134791.283,132427.83,134194.16,137133.674,144838.875,133310.995,134585.221,137148.635,135633.594,135443.793,137929.178,149549.292,135538.694,136335.522,139638.964,138298.303,138587.463,140821.48,152862.918,138442.883,139235.749,142642.541,144866.413,142736.62,145519.343,155358.168,143801.517,144374.125,147120.136,148826.787,144081.703,148064.711,156921.471,146454.245,146991.067,149473.668,149386.356,147654.539,149974.529,160802.26,148520.448,149005.141,151954.421,153081.493,151707.773,154386.63,166687.556,152394.633,153058.632,156465.863,155636.379,156562.189,158974.079,171016.297,156099.284,157057.549,160547.236,160816.542,160537.799,162555.289,176596.25,160677.171,161303.21,165126.47,163176.673,164512.387,165061.005,180984.671,163844.53,164250.022,168433.684,168832.363,169198.999,171178.414,182759.785,169015.681,169736.592,172992.39,171775.897,171961.177,172330.318,185357.323,171868.537,172022.464,175356.179,171569.391,172764.308,174756.569,187205.38,172166.85,173030.089,176573.912,174695.217,173251.034,175126.641,186202.58,173973.126,174357.631,177318.868,176494.468,175653.392,172574.557,184951.907,176073.93,174907.472,177418.581,179894.3,180937.304,178219.649,190344.771,180415.802,179683.751,182349.006,180907.639,179007.985,183268.059,193066.097,179957.812,181061.228,184062.445,186437.307,185672.787,186327.18,197935.437,186055.047,186145.758,189093.178,187996.518,186296.153,187572.809,200489.621,187146.336,187288.493,190588.775,191642.169,187249.158,186906.275,198411.626,189445.664,188599.201,191052.307,194131.51,191328.563,190959.514,201817.04,192730.037,192139.862,194559.157,195400.537,194044.143,192500.521,205133.494,194722.34,193981.734,196769.674,198672.873,195997.399,193489.391,205053.209,197335.136,196053.221,198303.218,202788.269,202277,197327.77,207686.945,202532.635,200797.68,202519.996,202792.266,202210.437,200293.024,,202501.352,201765.242,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3119---Otras industrias alimentarias,46417.543,46960.275,43861.765,52023.825,46688.909,45746.528,47315.852,48931.14,52217.585,46824.906,51361.47,50574.363,49324.544,49833.775,51999.793,50795.886,44906.204,51387.513,51397.84,49233.961,49772.349,53756.934,51560.789,49101.541,55276.772,52658.862,51473.088,52424.009,55772.142,56996.311,51773.443,58760.147,56384.227,54847.299,55825.511,61115.649,61648.1,60610.197,65300.43,61381.875,61124.649,62168.594,62895.684,66410.191,63892.085,68581.032,64652.938,64399.32,65444.748,73229.969,71427.043,67353.943,71606.973,72328.506,70670.318,70904.482,67107.41,67189.717,68810.35,69352.431,67148.564,67702.492,68114.977,67203.696,71148.352,68949.712,71815.692,69176.024,69100.587,69779.363,64240.176,69894.411,69502.776,70228.513,67067.294,67879.121,68466.469,70331.706,74394.987,71466.92,75470.671,72363.347,72064.538,72916.071,75629.206,77467.874,75050.418,74535.79,76548.54,76049.166,75670.822,75988.478,79918.779,75890.122,76008.613,77953.629,77265.793,76951.498,75705.47,75812.566,73815.159,74767.285,75759.018,75111.065,75025.12,77658.714,76120.854,75153.102,73704.75,76889.784,76310.89,75659.355,79652.911,77425.304,75516.518,76896.262,78539.108,77531.578,77372.749,78894.326,77762.168,79166.09,80651.881,78328.247,78607.528,79118.616,80904.409,81605.021,82258.227,85047.167,81254.715,81589.219,82453.706,88622.062,86088.087,86255.469,87496.694,87355.075,86988.539,87115.578,89468.163,92358.073,85026.528,86858.619,90913.118,88950.921,88427.846,87792.484,89076.991,85316.352,83468.924,88434.738,87395.276,86413.688,91856.022,88541.802,90216.923,87316.873,90198.912,90204.916,89482.905,94577.937,94304.28,95677.452,94508.747,94441.109,94853.223,94767.104,96420.135,94343.288,96614.631,96815.374,95381.712,95792.685,96048.357,103610.159,103190.829,101842.351,98899.077,103400.494,102881.113,101885.604,106825.788,103772.485,103329.038,,105299.137,104642.437,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco,81206.085,80857.227,72466.2,91673.475,81031.656,78176.504,81550.747,78024.434,85526.518,86165.974,85512.174,81775.476,83238.975,83807.275,81868.317,82894.287,83676.9,84853.917,82381.302,82813.168,83323.355,86666.186,83974.807,88265.773,91073.706,85320.497,86302.255,87495.118,83671.776,89272.78,93632.382,91623.815,86472.278,88858.979,89550.188,89324.476,100581.247,98844.65,98249.335,94952.862,96250.124,96749.927,91573.372,103512.799,101076.069,106107.961,97543.086,98720.747,100567.55,96113.984,104661.136,108185.481,102810.771,100387.56,102986.867,102942.843,98263.747,106810.641,105770.982,103382.714,102537.194,103615.123,103557.021,98062.215,109262.793,109349.609,104438.299,103662.504,105558.206,105278.229,98740.325,109387.223,109323.441,108156.635,104063.774,105816.996,106401.906,104814.436,116073.376,114668.439,112783.621,110443.906,111852.084,112084.968,107884.772,121984.52,119844.205,117378.484,114934.646,116571.166,116772.995,113150.612,128604.875,128997.807,125750.734,120877.744,123584.431,124126.007,116733.338,132234.48,129548.84,122577.778,124483.909,126172.219,125273.609,119746.177,134887.548,132512.549,130446.045,127316.863,129048.758,129398.08,118466.897,130381.411,135336.097,131918.438,124424.154,128061.468,129025.711,110410.238,131647.71,134851.508,131658.311,121028.974,125636.485,127141.942,117661.512,138687.565,136051.056,133848.115,128174.539,130800.044,131562.062,127076.407,140943.389,137446.783,134181.329,134009.898,135155.526,134911.977,124295.131,141054.21,141510.698,136403.37,132674.671,135620.013,135815.852,123619.302,145721.404,149081.408,142879.375,134670.353,139474.038,140325.372,127073.758,148376.352,159003.454,156403.08,137725.055,144817.855,147714.161,138620.345,163444.845,167240.716,165818.718,151032.595,156435.302,158781.156,141794.3,166187.051,169810.345,169378.409,153990.676,159263.899,161792.526,149358.284,178903.942,179610.775,175012.6,164131.113,169291,170721.4,154531.622,179978.473,185347.79,,167255.048,173285.962,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco|3121---Industria de las bebidas,52572.204,58181.255,57281.795,56597.546,55376.73,56011.751,56158.2,53654.109,61059.241,61497.297,60476.054,57356.675,58736.882,59171.675,55833.046,58358.076,57395.984,59673.674,57095.561,57195.702,57815.195,56955.742,60660.636,62736.428,63122.606,58808.189,60117.602,60868.853,58675.984,63628.072,66153.466,65912.026,61152.028,62819.174,63592.387,60658.985,73105.012,70848.181,69665.185,66881.999,68204.059,68569.341,65114.402,75787.077,74019.2,75318.892,70450.74,71640.226,72559.893,70381.299,79684.609,79321.38,75200.156,75032.954,76462.429,76146.861,70662.025,80747.529,78137.7,77627.762,75704.777,76515.751,76793.754,72661.098,83657.55,81398.283,79042.176,78159.324,79238.977,79189.777,74674.082,85268.715,83696.187,82417.26,79971.399,81212.995,81514.061,78370.033,90830.297,90540.143,88188.547,84600.165,86580.158,86982.255,83527.077,98769.149,96335.181,93158.529,91148.113,92877.136,92947.484,88918.946,105020.439,104612.863,100143.288,96969.693,99517.416,99673.884,93289.497,108761.24,105443.302,102716.537,101025.369,102498.013,102552.644,97739.945,109765.857,107233.158,103954.588,103752.901,104912.987,104673.387,97165.631,110779.893,109712.931,103752.321,103972.762,105886.152,105352.694,93258.979,110307.583,109383.257,104440.406,101783.281,104316.606,104347.556,102312.057,119811.293,115273.696,116255.07,111061.675,112465.682,113413.029,108791.928,124222.538,119386.799,114754.991,116507.233,117467.088,116789.064,109817.816,124071.717,119066.241,114394.114,116944.767,117651.925,116837.472,107970.107,128309.178,126897.483,119658.224,118139.643,121058.923,120708.748,111303.734,129757.765,133431.957,128181.18,120530.75,124831.152,125668.659,118902.151,137167.435,139108.047,137337.683,128034.793,131725.878,133128.829,121332.793,139931.397,143032.463,141683.711,130632.095,134765.551,136495.091,129381.761,152456.525,151950.059,146735.503,140919.143,144596.115,145130.962,134119.913,153584.734,156590.918,,143852.324,148098.522,
Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco|3122---Industria del tabaco,28633.881,22675.973,15184.405,35075.93,25654.927,22164.753,25392.547,24370.325,24467.277,24668.677,25036.121,24418.801,24502.093,24635.6,26035.271,24536.211,26280.915,25180.243,25285.741,25617.466,25508.16,29710.444,23314.171,25529.345,27951.1,26512.308,26184.653,26626.265,24995.792,25644.708,27478.916,25711.789,25320.25,26039.805,25957.801,28665.491,27476.235,27996.469,28584.15,28070.863,28046.065,28180.586,26458.97,27725.721,27056.868,30789.068,27092.346,27080.52,28007.657,25732.685,24976.527,28864.101,27610.615,25354.606,26524.438,26795.982,27601.722,26063.112,27633.282,25754.952,26832.417,27099.372,26763.267,25401.117,25605.243,27951.326,25396.122,25503.18,26319.229,26088.452,24066.244,24118.508,25627.254,25739.374,24092.376,24604.002,24887.845,26444.404,25243.078,24128.296,24595.074,25843.741,25271.926,25102.713,24357.695,23215.371,23509.023,24219.955,23786.533,23694.03,23825.511,24231.667,23584.436,24384.944,25607.445,23908.052,24067.016,24452.123,23443.841,23473.239,24105.538,19861.241,23458.54,23674.206,22720.965,22006.232,25121.691,25279.391,26491.458,23563.962,24135.771,24724.693,21301.266,19601.518,25623.166,28166.117,20451.392,22175.317,23673.017,17151.26,21340.128,25468.251,27217.906,19245.694,21319.88,22794.386,15349.455,18876.272,20777.359,17593.045,17112.864,18334.362,18149.033,18284.479,16720.851,18059.984,19426.338,17502.665,17688.438,18122.913,14477.314,16982.493,22444.458,22009.255,15729.904,17968.088,18978.38,15649.195,17412.226,22183.925,23221.151,16530.711,18415.115,19616.624,15770.023,18618.587,25571.497,28221.901,17194.305,19986.702,22045.502,19718.194,26277.411,28132.668,28481.035,22997.803,24709.424,25652.327,20461.507,26255.653,26777.882,27694.698,23358.58,24498.347,25297.435,19976.523,26447.417,27660.716,28277.097,23211.97,24694.885,25590.438,20411.709,26393.739,28756.872,,23402.724,25187.44,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles,32225.969,35139.793,31793.75,31358.1,33682.881,33053.171,32629.403,30379.972,34590.772,31898.97,30827.542,32485.372,32289.905,31924.314,27857.539,27685.37,30541.448,32608.323,27771.455,28694.786,29673.17,33312.839,33768.245,37198.839,36188.137,33540.542,34759.974,35117.015,34285.206,40249.109,39062.818,37932.902,37267.158,37865.711,37882.509,37456.795,38771.167,38981.632,35190.698,38113.981,38403.198,37600.073,35706.778,40182.041,39567.881,38599.46,37944.41,38485.567,38514.04,39223.477,41767.549,41327.559,35367.487,40495.513,40772.862,39421.518,37754.797,36352.051,35871.538,31073.994,37053.424,36659.462,35263.095,30945.063,37784.454,35457.095,31457.976,34364.758,34728.871,33911.147,31755.381,30638.418,30998.385,29773.112,31196.9,31130.728,30791.324,32166.326,33019.887,33275.674,30245.373,32593.107,32820.629,32176.815,29583.206,31389.871,31292.6,29203.447,30486.539,30755.226,30367.281,28988.722,30073.619,33168.191,29943.604,29531.171,30743.511,30543.534,29032.913,28223.805,31086.556,29329.77,28628.359,29447.758,29418.261,26535.999,28529.514,29732.198,25863.929,27532.757,28265.904,27665.41,23388.104,24514.838,27752.55,27732.093,23951.471,25218.497,25846.896,25121.612,26316.517,28762.478,27043.893,25719.065,26733.536,26811.125,25387.49,25391.18,26850.65,25075.177,25389.335,25876.44,25676.124,24433.127,25796.52,27674.852,26207.225,25114.824,25968.166,26027.931,24579.305,26456.242,26270.177,24339.568,25517.774,25768.575,25411.323,24570.195,24220.7,26269.992,24651.209,24395.448,25020.296,24928.024,24805.973,26484.247,28102.089,25335.247,25645.11,26464.103,26181.889,25173.305,26762.992,27890.884,24469.963,25968.149,26609.06,26074.286,25706.388,26064.274,26747.932,24210.577,25885.331,26172.865,25682.293,25025.081,27077.761,27445.923,24962.376,26051.421,26516.255,26127.785,25417.688,25881.117,25883.702,,25649.403,25727.502,
"Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3131---Preparación e hilado de fibras textiles, y fabricación de hilos",8278.418,9402.829,9483.226,9027.751,8840.624,9054.824,9048.056,7791.598,9081.431,9419.917,9026.826,8436.515,8764.315,8829.943,7180.272,7364.543,9004.623,9261.522,7272.408,7849.813,8202.74,8344.276,8836.574,10998.973,10500.737,8590.425,9393.274,9670.14,8575.114,10441.544,11143.776,10610.97,9508.329,10053.478,10192.851,8734.175,9250.329,10127.799,8943.028,8992.252,9370.768,9263.833,7888.941,9112.521,9776.22,9443.15,8500.731,8925.894,9055.208,8217,9236.186,10206.003,8354.243,8726.593,9219.73,9003.358,7712.562,7623.642,8326.41,7090.781,7668.102,7887.538,7688.349,5967.85,7482.027,7773.101,6834.426,6724.939,7074.326,7014.351,5985.879,6023.523,6725.788,6439.578,6004.701,6245.063,6293.692,6038.647,6300.563,7045.845,6423.349,6169.605,6461.685,6452.101,5646.81,6422.443,6630.569,6085.582,6034.627,6233.274,6196.351,6357.455,6109.525,6916.001,5574.672,6233.49,6460.994,6239.413,5571.63,5411.72,6091.638,5860,5491.675,5691.663,5733.747,5144.27,5434.479,5527.282,4481.001,5289.375,5368.677,5146.758,4556.063,4851.417,5304.369,5183.627,4703.74,4903.95,4973.869,5224.164,5521.952,6131.494,5963.603,5373.058,5625.87,5710.303,5682.807,5661.189,5436.355,4989.753,5671.998,5593.45,5442.526,5054.8,5055.694,5630.002,5435.783,5055.247,5246.832,5294.07,4911.21,5033.93,5061.37,5029.466,4972.57,5002.17,5008.994,4874.802,4677.619,5064.696,4553.63,4776.211,4872.372,4792.687,4505.648,4761.267,5138.122,4506.075,4633.458,4801.679,4727.778,4359.122,4670.841,4834.345,4686.869,4514.982,4621.436,4637.794,4628.19,4551.764,5094.729,4723.325,4589.977,4758.228,4749.502,4539.471,4990.358,4908.591,4634.881,4764.915,4812.807,4768.325,4273.491,4698.386,4694.494,,4485.939,4555.457,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3132---Fabricación de telas,21752.416,23147.872,19928.252,19310.04,22450.144,21609.513,21034.645,20212.519,22514.738,20040.189,18965.378,21363.629,20922.482,20433.206,18297.365,17970.096,19148.661,19936.366,18133.731,18472.041,18838.122,21999.322,22018.791,23179.858,21813.246,22009.057,22399.324,22252.804,22374.054,25854.014,24245.933,22939.236,24114.034,24158,23853.309,24867.384,25563.67,24983.989,22068.185,25215.527,25138.348,24370.807,24104.253,27159.961,25749.822,24344.292,25632.107,25671.345,25339.582,26482.308,27827.909,26240.416,21425.239,27155.109,26850.211,25493.968,25268.697,23872.295,23009.05,19687.606,24570.496,24050.014,22959.412,21288.843,25846.784,23542.081,20330.492,23567.814,23559.236,22752.05,22196.666,21031.312,20617.949,19175.909,21613.989,21281.976,20755.459,22754.484,23036.304,22325.875,19815.569,22895.394,22705.554,21983.058,20508.623,20919.497,20864.64,19179.332,20714.06,20764.253,20368.023,19475.95,20448.428,22657.833,20929.144,19962.189,20860.737,20877.839,20587.002,19879.348,21924.452,20394.862,20233.175,20796.934,20696.416,18701.69,20194.665,21014.793,18180.952,19448.178,19970.383,19523.025,16604.395,17418.29,19581.096,19319.615,17011.343,17867.927,18230.849,17122.114,17831.131,19442.471,17884.936,17476.623,18131.905,18070.163,17183.778,17491.615,18808.868,17224.07,17337.697,17828.087,17677.083,16574.848,17870.196,18881.495,17843.552,17222.522,17775.513,17792.523,16991.654,18577.126,18376.055,16395.71,17784.39,17981.612,17585.136,16929.591,16622.364,18033.456,16906.381,16775.978,17195.137,17122.948,17236.535,18407.163,19299.937,17016.282,17821.849,18314.545,17989.979,17191.321,18561.473,19212.885,16054.369,17876.397,18321.893,17755.012,17432.052,17757.102,17717.984,15494.105,17594.577,17635.713,17100.311,16925.995,18181.445,18890.667,16722.96,17553.72,17999.369,17680.267,16864.359,16259.201,16953.694,,16561.78,16692.418,
Actividades secundarias|31-33---Industrias manufactureras|313---Fabricación de insumos textiles y acabado de textiles|3133---Acabado de productos textiles y fabricación de telas recubiertas,2195.135,2589.092,2382.272,3020.309,2392.114,2388.833,2546.702,2375.856,2994.603,2438.863,2835.338,2685.23,2603.107,2661.165,2379.901,2350.73,2388.164,3410.436,2365.316,2372.932,2632.308,2969.241,2912.88,3020.009,3874.154,2941.061,2967.377,3194.071,3336.038,3953.552,3673.11,4382.696,3644.795,3654.233,3836.349,3855.236,3957.168,3869.843,4179.485,3906.202,3894.082,3965.433,3713.585,3909.56,4041.838,4812.018,3811.573,3888.328,4119.25,4524.169,4703.454,4881.14,5588.004,4613.812,4702.921,4924.192,4773.539,4856.114,4536.077,4295.607,4814.827,4721.91,4615.334,3688.37,4455.643,4141.913,4293.058,4072.007,4095.309,4144.746,3572.836,3583.583,3654.648,4157.625,3578.21,3603.689,3742.173,3373.195,3683.02,3903.954,4006.455,3528.108,3653.39,3741.656,3427.773,4047.931,3797.391,3938.533,3737.852,3757.698,3802.907,3155.317,3515.666,3594.357,3439.788,3335.492,3421.78,3426.282,2874.281,2932.737,3070.466,3074.908,2903.509,2959.161,2988.098,2690.039,2900.37,3190.123,3201.976,2795.205,2926.844,2995.627,2227.646,2245.131,2867.085,3228.851,2236.389,2446.621,2642.178,2775.335,2963.434,3188.512,3195.355,2869.385,2975.76,3030.659,2520.904,2238.375,2605.427,2861.354,2379.64,2454.902,2556.515,2803.479,2870.63,3163.355,2927.889,2837.055,2945.821,2941.338,2676.442,2845.186,2832.753,2914.392,2760.814,2784.794,2817.193,2765.802,2920.717,3171.839,3191.198,2843.26,2952.786,3012.389,3063.79,3315.817,3664.03,3812.89,3189.804,3347.879,3464.132,3622.862,3530.678,3843.654,3728.725,3576.77,3665.731,3681.48,3646.146,3755.409,3935.219,3993.147,3700.778,3778.925,3832.48,3559.615,3905.958,3646.665,3604.534,3732.787,3704.079,3679.193,4279.837,4923.529,4235.514,,4601.683,4479.627,
